dataset,audio_path,beats_path,has_downbeats
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00099.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00099.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00072.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00072.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00066.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00066.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00067.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00067.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00073.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00073.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00098.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00098.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00065.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00065.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00071.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00071.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00059.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00059.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00058.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00058.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00070.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00070.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00064.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00064.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00003.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00003.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00017.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00017.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00016.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00016.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00002.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00002.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00028.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00028.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00014.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00014.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00000.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00000.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00001.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00001.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00015.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00015.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00029.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00029.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00011.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00011.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00005.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00005.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00039.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00039.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00038.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00038.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00004.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00004.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00010.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00010.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00006.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00006.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00012.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00012.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00013.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00013.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/metal/metal.00007.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_metal_00007.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00052.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00052.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00046.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00046.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00091.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00091.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00085.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00085.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00084.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00084.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00090.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00090.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00047.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00047.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00053.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00053.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00045.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00045.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00051.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00051.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00079.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00079.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00086.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00086.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00092.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00092.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00093.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00093.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00087.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00087.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00078.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00078.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00050.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00050.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00044.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00044.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00068.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00068.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00040.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00040.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00054.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00054.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00083.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00083.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00097.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00097.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00096.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00096.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00082.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00082.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00055.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00055.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00041.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00041.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00069.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00069.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00057.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00057.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00043.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00043.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00094.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00094.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00080.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00080.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00081.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00081.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00095.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00095.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00042.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00042.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00056.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00056.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00031.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00031.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00025.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00025.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00019.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00019.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00018.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00018.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00024.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00024.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00030.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00030.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00026.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00026.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00032.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00032.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00033.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00033.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00027.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00027.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00023.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00023.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00037.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00037.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00036.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00036.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00022.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00022.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00008.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00008.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00034.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00034.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00020.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00020.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00021.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00021.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00035.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00035.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00009.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00009.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00010.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00010.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00004.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00004.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00038.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00038.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00039.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00039.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00005.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00005.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00011.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00011.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00007.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00007.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00013.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00013.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00012.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00012.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00006.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00006.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00002.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00002.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00016.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00016.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00017.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00017.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00003.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00003.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00029.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00029.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00015.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00015.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00001.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00001.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00000.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00000.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00014.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00014.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00028.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00028.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00073.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00073.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00067.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00067.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00098.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00098.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00099.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00099.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00066.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00066.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00072.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00072.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00064.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00064.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00070.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00070.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00058.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00058.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00059.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00059.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00071.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00071.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00065.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00065.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00049.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00049.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00061.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00061.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00075.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00075.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00074.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00074.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00060.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00060.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00048.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00048.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00076.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00076.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00062.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00062.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00089.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00089.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00088.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00088.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00063.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00063.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/disco/disco.00077.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_disco_00077.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00093.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00093.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00087.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00087.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00050.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00050.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00044.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00044.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00078.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00078.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00079.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00079.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00045.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00045.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00051.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00051.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00086.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00086.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00092.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00092.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00084.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00084.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00090.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00090.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00047.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00047.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00053.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00053.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00052.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00052.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00046.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00046.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00091.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00091.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00085.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00085.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00081.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00081.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00095.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00095.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00042.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00042.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00056.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00056.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00057.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00057.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00043.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00043.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00094.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00094.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00080.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00080.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00096.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00096.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00082.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00082.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00069.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00069.beats,True
gtzan,data/gtzan/Audio/Data/genres_original/blues/blues.00055.wav,data/gtzan/annotations/beat_this_annotations-main/gtzan/annotations/beats/gtzan_blues_00055.beats,True
